Rank,Marks,max marks,no of candidates,normalized marks,rank ratio,log rank ratio
23401,141,366,159540,0.3852459016,0.1466779491,-0.8336351711
23501,141,366,159540,0.3852459016,0.1473047512,-0.8317832452
23601,141,366,159540,0.3852459016,0.1479315532,-0.8299391828
23701,141,366,159540,0.3852459016,0.1485583553,-0.8281029174
23801,141,366,159540,0.3852459016,0.1491851573,-0.8262743834
23901,140,366,159540,0.3825136612,0.1498119594,-0.8244535158
24001,140,366,159540,0.3825136612,0.1504387614,-0.8226402508
24101,140,366,159540,0.3825136612,0.1510655635,-0.820834525
24201,140,366,159540,0.3825136612,0.1516923656,-0.8190362761
24201,140,366,159540,0.3825136612,0.1516923656,-0.8190362761
24301,139,366,159540,0.3797814208,0.1523191676,-0.8172454423
24401,139,366,159540,0.3797814208,0.1529459697,-0.8154619628
24501,139,366,159540,0.3797814208,0.1535727717,-0.8136857774
24601,139,366,159540,0.3797814208,0.1541995738,-0.8119168267
24801,138,366,159540,0.3770491803,0.1554531779,-0.8084003954
24901,138,366,159540,0.3770491803,0.1560799799,-0.8066527994
24901,138,366,159540,0.3770491803,0.1560799799,-0.8066527994
25001,138,366,159540,0.3770491803,0.156706782,-0.8049122076
25101,138,366,159540,0.3770491803,0.1573335841,-0.803178564
25201,138,366,159540,0.3770491803,0.1579603861,-0.8014518134
25301,137,366,159540,0.3743169399,0.1585871882,-0.7997319011
25401,137,366,159540,0.3743169399,0.1592139902,-0.7980187732
25501,137,366,159540,0.3743169399,0.1598407923,-0.7963123765
25601,137,366,159540,0.3743169399,0.1604675943,-0.7946126581
25601,137,366,159540,0.3743169399,0.1604675943,-0.7946126581
25701,137,366,159540,0.3743169399,0.1610943964,-0.7929195661
25801,136,366,159540,0.3715846995,0.1617211984,-0.791233049
25901,136,366,159540,0.3715846995,0.1623480005,-0.7895530558
26001,136,366,159540,0.3715846995,0.1629748026,-0.7878795364
26101,136,366,159540,0.3715846995,0.1636016046,-0.7862124411
26101,136,366,159540,0.3715846995,0.1636016046,-0.7862124411
26201,136,366,159540,0.3715846995,0.1642284067,-0.7845517206
26301,135,366,159540,0.368852459,0.1648552087,-0.7828973264
26401,135,366,159540,0.368852459,0.1654820108,-0.7812492106
26401,135,366,159540,0.368852459,0.1654820108,-0.7812492106
26501,135,366,159540,0.368852459,0.1661088128,-0.7796073256
26601,135,366,159540,0.368852459,0.1667356149,-0.7779716245
26801,135,366,159540,0.368852459,0.167989219,-0.774718589
27101,134,366,159540,0.3661202186,0.1698696252,-0.7698842715
27201,134,366,159540,0.3661202186,0.1704964272,-0.7682847173
27301,134,366,159540,0.3661202186,0.1711232293,-0.7666910327
27301,134,366,159540,0.3661202186,0.1711232293,-0.7666910327
27401,133,366,159540,0.3633879781,0.1717500313,-0.765103175
27501,133,366,159540,0.3633879781,0.1723768334,-0.7635211016
27501,133,366,159540,0.3633879781,0.1723768334,-0.7635211016
27501,133,366,159540,0.3633879781,0.1723768334,-0.7635211016
27501,133,366,159540,0.3633879781,0.1723768334,-0.7635211016
27601,133,366,159540,0.3633879781,0.1730036355,-0.7619447706
27601,133,366,159540,0.3633879781,0.1730036355,-0.7619447706
27801,133,366,159540,0.3633879781,0.1742572396,-0.75880917
27901,132,366,159540,0.3606557377,0.1748840416,-0.7572498186
28001,132,366,159540,0.3606557377,0.1755108437,-0.7556960461
28101,132,366,159540,0.3606557377,0.1761376457,-0.7541478128
28201,132,366,159540,0.3606557377,0.1767644478,-0.7526050792
28301,132,366,159540,0.3606557377,0.1773912498,-0.7510678064
28401,132,366,159540,0.3606557377,0.1780180519,-0.7495359559
28501,131,366,159540,0.3579234973,0.178644854,-0.7480094896
28701,131,366,159540,0.3579234973,0.1798984581,-0.744972559
28801,131,366,159540,0.3579234973,0.1805252601,-0.7434620205
28901,131,366,159540,0.3579234973,0.1811520622,-0.7419567177
29001,130,366,159540,0.3551912568,0.1817788642,-0.7404566144
29101,130,366,159540,0.3551912568,0.1824056663,-0.7389616748
29201,130,366,159540,0.3551912568,0.1830324683,-0.7374718634
29301,130,366,159540,0.3551912568,0.1836592704,-0.7359871453
29401,130,366,159540,0.3551912568,0.1842860725,-0.7345074856
29501,130,366,159540,0.3551912568,0.1849128745,-0.7330328501
29501,130,366,159540,0.3551912568,0.1849128745,-0.7330328501
29601,129,366,159540,0.3524590164,0.1855396766,-0.7315632048
29701,129,366,159540,0.3524590164,0.1861664786,-0.7300985159
29801,129,366,159540,0.3524590164,0.1867932807,-0.7286387502
29801,129,366,159540,0.3524590164,0.1867932807,-0.7286387502
29901,129,366,159540,0.3524590164,0.1874200827,-0.7271838747
29901,129,366,159540,0.3524590164,0.1874200827,-0.7271838747
29901,129,366,159540,0.3524590164,0.1874200827,-0.7271838747
30001,129,366,159540,0.3524590164,0.1880468848,-0.7257338568
30101,129,366,159540,0.3524590164,0.1886736868,-0.724288664
30201,128,366,159540,0.349726776,0.1893004889,-0.7228482644
30301,128,366,159540,0.349726776,0.189927291,-0.7214126263
30301,128,366,159540,0.349726776,0.189927291,-0.7214126263
30401,128,366,159540,0.349726776,0.190554093,-0.7199817183
30501,128,366,159540,0.349726776,0.1911808951,-0.7185555094
30601,128,366,159540,0.349726776,0.1918076971,-0.7171339688
30701,128,366,159540,0.349726776,0.1924344992,-0.7157170661
30701,128,366,159540,0.349726776,0.1924344992,-0.7157170661
1,337,360,,0.9361111111,#DIV/0!,#DIV/0!
101,272,360,155158,0.7555555556,0.0006509493549,-3.186452799
201,258,360,155158,0.7166666667,0.001295453667,-2.887578115
301,247,360,155158,0.6861111111,0.001939957978,-2.712207677
401,240,360,155158,0.6666666667,0.00258446229,-2.5876298
501,233,360,155158,0.6472222222,0.003228966602,-2.490936447
601,227,360,155158,0.6305555556,0.003873470914,-2.411899701
701,223,360,155158,0.6194444444,0.004517975225,-2.345056155
801,219,360,155158,0.6083333333,0.005162479537,-2.287141657
901,216,360,155158,0.6,0.005806983849,-2.236049382
1001,213,360,155158,0.5916666667,0.00645148816,-2.190340095
1101,210,360,155158,0.5833333333,0.007095992472,-2.148986854
1201,207,360,155158,0.575,0.007740496784,-2.111231165
1301,204,360,155158,0.5666666667,0.008385001096,-2.076496876
1401,202,360,155158,0.5611111111,0.009029505407,-2.044336038
1501,200,360,155158,0.5555555556,0.009674009719,-2.014393481
1601,198,360,155158,0.55,0.01031851403,-1.986382841
1701,196,360,155158,0.5444444444,0.01096301834,-1.960069859
1801,195,360,155158,0.5416666667,0.01160752265,-1.93526046
1901,193,360,155158,0.5361111111,0.01225202697,-1.911792056
2001,191,360,155158,0.5305555556,0.01289653128,-1.889527084
2101,190,360,155158,0.5277777778,0.01354103559,-1.86834812
2201,188,360,155158,0.5222222222,0.0141855399,-1.84815413
2301,187,360,155158,0.5194444444,0.01483004421,-1.828857554
2401,185,360,155158,0.5138888889,0.01547454852,-1.810382013
2501,184,360,155158,0.5111111111,0.01611905284,-1.792660481
2601,182,360,155158,0.5055555556,0.01676355715,-1.775633821
2701,181,360,155158,0.5027777778,0.01740806146,-1.759249589
2801,180,360,155158,0.5,0.01805256577,-1.743461064
2901,179,360,155158,0.4972222222,0.01869707008,-1.728226444
3001,177,360,155158,0.4916666667,0.0193415744,-1.713508177
3101,176,360,155158,0.4888888889,0.01998607871,-1.699272407
3201,175,360,155158,0.4861111111,0.02063058302,-1.685488499
3301,174,360,155158,0.4833333333,0.02127508733,-1.672128649
3401,173,360,155158,0.4805555556,0.02191959164,-1.659167541
3501,172,360,155158,0.4777777778,0.02256409595,-1.646582062
3601,171,360,155158,0.475,0.02320860027,-1.634351051
3701,170,360,155158,0.4722222222,0.02385310458,-1.622455088
3801,169,360,155158,0.4694444444,0.02449760889,-1.610876303
3901,168,360,155158,0.4666666667,0.0251421132,-1.599598223
4001,167,360,155158,0.4638888889,0.02578661751,-1.588605621
4101,166,360,155158,0.4611111111,0.02643112182,-1.577884404
4201,165,360,155158,0.4583333333,0.02707562614,-1.567421491
4301,164,360,155158,0.4555555556,0.02772013045,-1.55720473
4401,164,360,155158,0.4555555556,0.02836463476,-1.547222804
4501,163,360,155158,0.4527777778,0.02900913907,-1.53746516
4601,162,360,155158,0.45,0.02965364338,-1.52792194
4701,161,360,155158,0.4472222222,0.03029814769,-1.518583922
4801,160,360,155158,0.4444444444,0.03094265201,-1.509442467
4901,159,360,155158,0.4416666667,0.03158715632,-1.50048947
5001,158,360,155158,0.4388888889,0.03223166063,-1.491717318
5101,158,360,155158,0.4388888889,0.03287616494,-1.483118849
5201,157,360,155158,0.4361111111,0.03352066925,-1.474687319
5301,156,360,155158,0.4333333333,0.03416517357,-1.466416369
5402,155,360,155158,0.4305555556,0.03481612292,-1.458219593
5501,154,360,155158,0.4277777778,0.03545418219,-1.450332528
5601,154,360,155158,0.4277777778,0.0360986865,-1.4425086
5701,153,360,155158,0.425,0.03674319081,-1.434823132
5801,152,360,155158,0.4222222222,0.03738769512,-1.427271307
5901,152,360,155158,0.4222222222,0.03803219944,-1.419848558
6001,151,360,155158,0.4194444444,0.03867670375,-1.412550546
6101,150,360,155158,0.4166666667,0.03932120806,-1.405373148
6201,150,360,155158,0.4166666667,0.03996571237,-1.398312442
6301,149,360,155158,0.4138888889,0.04061021668,-1.391364693
6401,148,360,155158,0.4111111111,0.04125472099,-1.384526346
6501,148,360,155158,0.4111111111,0.04189922531,-1.377794007
6601,147,360,155158,0.4083333333,0.04254372962,-1.37116444
6701,147,360,155158,0.4083333333,0.04318823393,-1.364634555
6801,146,360,155158,0.4055555556,0.04383273824,-1.358201398
6901,145,360,155158,0.4027777778,0.04447724255,-1.351862145
7001,145,360,155158,0.4027777778,0.04512174686,-1.345614095
7101,144,360,155158,0.4,0.04576625118,-1.33945466
7201,144,360,155158,0.4,0.04641075549,-1.333381362
7301,143,360,155158,0.3972222222,0.0470552598,-1.327391824
7401,143,360,155158,0.3972222222,0.04769976411,-1.321483769
7501,142,360,155158,0.3944444444,0.04834426842,-1.315655007
7601,142,360,155158,0.3944444444,0.04898877273,-1.30990344
7701,141,360,155158,0.3916666667,0.04963327705,-1.304227049
7801,140,360,155158,0.3888888889,0.05027778136,-1.298623895
7901,140,360,155158,0.3888888889,0.05092228567,-1.293092111
8001,139,360,155158,0.3861111111,0.05156678998,-1.287629902
8101,139,360,155158,0.3861111111,0.05221129429,-1.282235541
8201,138,360,155158,0.3833333333,0.05285579861,-1.276907361
8301,138,360,155158,0.3833333333,0.05350030292,-1.271643759
8401,137,360,155158,0.3805555556,0.05414480723,-1.266443188
8501,137,360,155158,0.3805555556,0.05478931154,-1.261304157
8601,136,360,155158,0.3777777778,0.05543381585,-1.256225225
8701,136,360,155158,0.3777777778,0.05607832016,-1.251205004
8801,135,360,155158,0.375,0.05672282448,-1.246242152
8901,135,360,155158,0.375,0.05736732879,-1.241335372
9001,135,360,155158,0.375,0.0580118331,-1.236483411
9101,134,360,155158,0.3722222222,0.05865633741,-1.231685059
9201,134,360,155158,0.3722222222,0.05930084172,-1.226939142
9301,133,360,155158,0.3694444444,0.05994534603,-1.222244528
9401,133,360,155158,0.3694444444,0.06058985035,-1.21760012
9501,132,360,155158,0.3666666667,0.06123435466,-1.213004855
9601,132,360,155158,0.3666666667,0.06187885897,-1.208457703
9701,131,360,155158,0.3638888889,0.06252336328,-1.203957668
9801,131,360,155158,0.3638888889,0.06316786759,-1.199503784
9901,131,360,155158,0.3638888889,0.0638123719,-1.195095112
10001,130,360,155158,0.3611111111,0.06445687622,-1.190730746
10101,130,360,155158,0.3611111111,0.06510138053,-1.186409802
10201,129,360,155158,0.3583333333,0.06574588484,-1.182131425
10301,129,360,155158,0.3583333333,0.06639038915,-1.177894786
10401,129,360,155158,0.3583333333,0.06703489346,-1.173699076
10501,128,360,155158,0.3555555556,0.06767939778,-1.169543514
10601,128,360,155158,0.3555555556,0.06832390209,-1.165427338
10701,127,360,155158,0.3527777778,0.0689684064,-1.161349809
10801,127,360,155158,0.3527777778,0.06961291071,-1.157310207
10901,127,360,155158,0.3527777778,0.07025741502,-1.153307833
11001,126,360,155158,0.35,0.07090191933,-1.149342008
11101,126,360,155158,0.35,0.07154642365,-1.14541207
11201,126,360,155158,0.35,0.07219092796,-1.141517376
11301,125,360,155158,0.3472222222,0.07283543227,-1.137657298
11401,125,360,155158,0.3472222222,0.07347993658,-1.133831227
11501,124,360,155158,0.3444444444,0.07412444089,-1.130038569
11601,124,360,155158,0.3444444444,0.0747689452,-1.126278746
11701,124,360,155158,0.3444444444,0.07541344952,-1.122551194
11801,123,360,155158,0.3416666667,0.07605795383,-1.118855363
11901,123,360,155158,0.3416666667,0.07670245814,-1.115190718
12001,123,360,155158,0.3416666667,0.07734696245,-1.111556737
12101,122,360,155158,0.3388888889,0.07799146676,-1.107952912
12201,122,360,155158,0.3388888889,0.07863597107,-1.104378746
12301,122,360,155158,0.3388888889,0.07928047539,-1.100833754
12401,121,360,155158,0.3361111111,0.0799249797,-1.097317465
12501,121,360,155158,0.3361111111,0.08056948401,-1.093829418
12601,121,360,155158,0.3361111111,0.08121398832,-1.090369161
12701,120,360,155158,0.3333333333,0.08185849263,-1.086936257
12801,120,360,155158,0.3333333333,0.08250299695,-1.083530275
12901,120,360,155158,0.3333333333,0.08314750126,-1.080150798
13001,119,360,155158,0.3305555556,0.08379200557,-1.076797415
13101,119,360,155158,0.3305555556,0.08443650988,-1.073469726
13201,119,360,155158,0.3305555556,0.08508101419,-1.070167342
13301,118,360,155158,0.3277777778,0.0857255185,-1.066889879
13401,118,360,155158,0.3277777778,0.08637002282,-1.063636966
13501,118,360,155158,0.3277777778,0.08701452713,-1.060408236
13601,117,360,155158,0.325,0.08765903144,-1.057203332
13701,117,360,155158,0.325,0.08830353575,-1.054021907
13801,117,360,155158,0.325,0.08894804006,-1.050863617
13901,116,360,155158,0.3222222222,0.08959254437,-1.04772813
14001,116,360,155158,0.3222222222,0.09023704869,-1.044615117
14101,116,360,155158,0.3222222222,0.090881553,-1.04152426
14201,115,360,155158,0.3194444444,0.09152605731,-1.038455245
14301,115,360,155158,0.3194444444,0.09217056162,-1.035407766
14401,115,360,155158,0.3194444444,0.09281506593,-1.032381522
14501,115,360,155158,0.3194444444,0.09345957024,-1.02937622
14601,114,360,155158,0.3166666667,0.09410407456,-1.026391572
14701,114,360,155158,0.3166666667,0.09474857887,-1.023427295
14801,114,360,155158,0.3166666667,0.09539308318,-1.020483114
14901,113,360,155158,0.3138888889,0.09603758749,-1.017558758
15001,113,360,155158,0.3138888889,0.0966820918,-1.014653962
15101,113,360,155158,0.3138888889,0.09732659611,-1.011768465
15201,113,360,155158,0.3138888889,0.09797110043,-1.008902014
15301,112,360,155158,0.3111111111,0.09861560474,-1.006054358
15401,112,360,155158,0.3111111111,0.09926010905,-1.003225252
15501,112,360,155158,0.3111111111,0.09990461336,-1.000414457
15601,111,360,155158,0.3083333333,0.1005491177,-0.997621736
15701,111,360,155158,0.3083333333,0.101193622,-0.9948468593
15801,111,360,155158,0.3083333333,0.1018381263,-0.9920895998
15901,110,360,155158,0.3055555556,0.1024826306,-0.9893497353
16001,110,360,155158,0.3055555556,0.1031271349,-0.9866270477
16101,110,360,155158,0.3055555556,0.1037716392,-0.9839213229
16201,110,360,155158,0.3055555556,0.1044161435,-0.9812323509
16301,109,360,155158,0.3027777778,0.1050606479,-0.9785599255
16401,109,360,155158,0.3027777778,0.1057051522,-0.9759038443
16501,109,360,155158,0.3027777778,0.1063496565,-0.9732639086
16601,109,360,155158,0.3027777778,0.1069941608,-0.9706399233
16701,108,360,155158,0.3,0.1076386651,-0.9680316968
16801,108,360,155158,0.3,0.1082831694,-0.9654390411
16902,108,360,155158,0.3,0.1089341188,-0.9628360755
17001,107,360,155158,0.2972222222,0.109572178,-0.9602997055
17101,107,360,155158,0.2972222222,0.1102166823,-0.9577526659
17201,107,360,155158,0.2972222222,0.1108611867,-0.955220477
17301,107,360,155158,0.2972222222,0.111505691,-0.9527029667
17401,106,360,155158,0.2944444444,0.1121501953,-0.9501999659
17501,106,360,155158,0.2944444444,0.1127946996,-0.9477113081
17601,106,360,155158,0.2944444444,0.1134392039,-0.9452368299
17701,105,360,155158,0.2916666667,0.1140837082,-0.9427763708
17801,105,360,155158,0.2916666667,0.1147282125,-0.9403297727
17901,105,360,155158,0.2916666667,0.1153727168,-0.9378968803
18001,105,360,155158,0.2916666667,0.1160172212,-0.935477541
18101,104,360,155158,0.2888888889,0.1166617255,-0.9330716045
18201,104,360,155158,0.2888888889,0.1173062298,-0.9306789232
18301,104,360,155158,0.2888888889,0.1179507341,-0.9282993518
18401,104,360,155158,0.2888888889,0.1185952384,-0.9259327475
18501,103,360,155158,0.2861111111,0.1192397427,-0.9235789697
18601,103,360,155158,0.2861111111,0.119884247,-0.9212378801
18701,103,360,155158,0.2861111111,0.1205287513,-0.9189093427
18801,102,360,155158,0.2833333333,0.1211732556,-0.9165932235
18901,102,360,155158,0.2833333333,0.12181776,-0.9142893908
19001,102,360,155158,0.2833333333,0.1224622643,-0.9119977149
19101,102,360,155158,0.2833333333,0.1231067686,-0.9097180683
19201,101,360,155158,0.2805555556,0.1237512729,-0.9074503253
19301,101,360,155158,0.2805555556,0.1243957772,-0.9051943621
19401,101,360,155158,0.2805555556,0.1250402815,-0.9029500572
19501,101,360,155158,0.2805555556,0.1256847858,-0.9007172906
19601,101,360,155158,0.2805555556,0.1263292901,-0.8984959442
19701,100,360,155158,0.2777777778,0.1269737945,-0.8962859019
19801,100,360,155158,0.2777777778,0.1276182988,-0.8940870491
19901,100,360,155158,0.2777777778,0.1282628031,-0.8918992732
20001,99,360,155158,0.275,0.1289073074,-0.889722463
20101,99,360,155158,0.275,0.1295518117,-0.8875565093
20201,99,360,155158,0.275,0.130196316,-0.8854013042
20301,99,360,155158,0.275,0.1308408203,-0.8832567417
20401,98,360,155158,0.2722222222,0.1314853246,-0.881122717
20501,98,360,155158,0.2722222222,0.1321298289,-0.8789991272
20601,98,360,155158,0.2722222222,0.1327743333,-0.8768858708
20701,98,360,155158,0.2722222222,0.1334188376,-0.8747828475
20801,98,360,155158,0.2722222222,0.1340633419,-0.8726899589
20901,97,360,155158,0.2694444444,0.1347078462,-0.8706071076
21001,97,360,155158,0.2694444444,0.1353523505,-0.8685341979
21101,97,360,155158,0.2694444444,0.1359968548,-0.8664711354
21201,97,360,155158,0.2694444444,0.1366413591,-0.8644178268
21301,96,360,155158,0.2666666667,0.1372858634,-0.8623741805
